Policy No;campaign_Period;campaign_type;product
000076375136;Jun - Aug;1;LGC
000076375143;Jun - Aug;1;LGC
000076375202;Jun - Aug;1;LGC
000076375241;Jun - Aug;1;LGC
000076375259;Jun - Aug;1;LGC
000076375273;Jun - Aug;1;LGC
000076375280;Jun - Aug;1;LGC
000076375298;Jun - Aug;1;LGC
000076375300;Jun - Aug;1;LGC
000076375340;Jun - Aug;1;LGC
000076375448;Jun - Aug;1;LGC
000076375455;Jun - Aug;1;LGC
000076375507;Jun - Aug;1;LGC
000076375539;Jun - Aug;1;LGC
000076375612;Jun - Aug;1;LGC
000076375620;Jun - Aug;1;LGC
000076375683;Jun - Aug;1;LGC
000076375735;Jun - Aug;1;LGC
000076375897;Jun - Aug;1;LGC
000076375924;Jun - Aug;1;LGC
000076376044;Jun - Aug;1;LGC
000076376167;Jun - Aug;1;LGC
000076376219;Jun - Aug;1;LGC
000076376356;Jun - Aug;1;LGC
000076376363;Jun - Aug;1;LGC
000076376486;Jun - Aug;1;LGC
000076376513;Jun - Aug;1;LGC
000076376604;Jun - Aug;1;LGC
000076376780;Jun - Aug;1;LGC
000076376889;Jun - Aug;1;LGC
000076377036;Jun - Aug;1;LGC
000076377082;Jun - Aug;1;LGC
000076377102;Jun - Aug;1;LGC
000076377134;Jun - Aug;1;LGC
000076377198;Jun - Aug;1;LGC
000076377225;Jun - Aug;1;LGC
000076377394;Jun - Aug;1;LGC
000076377453;Jun - Aug;1;LGC
000076377576;Jun - Aug;1;LGC
000076377642;Jun - Aug;1;LGC
000076377681;Jun - Aug;1;LGC
000076377726;Jun - Aug;1;LGC
000076377758;Jun - Aug;1;LGC
000076377986;Jun - Aug;1;LGC
000076378010;Jun - Aug;1;LGC
000076378028;Jun - Aug;1;LGC
000076378099;Jun - Aug;1;LGC
000076378133;Jun - Aug;1;LGC
000076378288;Jun - Aug;1;LGC
000076378386;Jun - Aug;1;LGC
000076378406;Jun - Aug;1;LGC
000076378491;Jun - Aug;1;LGC
000076378536;Jun - Aug;1;LGC
000076378568;Jun - Aug;1;LGC
000076378700;Jun - Aug;1;LGC
000076378725;Jun - Aug;1;LGC
000076378789;Jun - Aug;1;LGC
000076378870;Jun - Aug;1;LGC
000076379002;Jun - Aug;1;LGC
000076379027;Jun - Aug;1;LGC
000076379066;Jun - Aug;1;LGC
000076379080;Jun - Aug;1;LGC
000076379098;Jun - Aug;1;LGC
000076379230;Jun - Aug;1;LGC
000076379294;Jun - Aug;1;LGC
000076379314;Jun - Aug;1;LGC
000076379339;Jun - Aug;1;LGC
000076379353;Jun - Aug;1;LGC
000076379360;Jun - Aug;1;LGC
000076379385;Jun - Aug;1;LGC
000076379510;Jun - Aug;1;LGC
000076379574;Jun - Aug;1;LGC
000076379626;Jun - Aug;1;LGC
000076379672;Jun - Aug;1;LGC
000076379680;Jun - Aug;1;LGC
000076379830;Jun - Aug;1;LGC
000076379906;Jun - Aug;1;LGC
000076379920;Jun - Aug;1;LGC
000076380079;Jun - Aug;1;LGC
000076380120;Jun - Aug;1;LGC
000076380160;Jun - Aug;1;LGC
000076380177;Jun - Aug;1;LGC
000076380282;Jun - Aug;1;LGC
000076380327;Jun - Aug;1;LGC
000076380334;Jun - Aug;1;LGC
000076380341;Jun - Aug;1;LGC
000076380380;Jun - Aug;1;LGC
000076380425;Jun - Aug;1;LGC
000076380464;Jun - Aug;1;LGC
000076380489;Jun - Aug;1;LGC
000076380587;Jun - Aug;1;LGC
000076380594;Jun - Aug;1;LGC
000076380646;Jun - Aug;1;LGC
000076380653;Jun - Aug;1;LGC
000076380678;Jun - Aug;1;LGC
000076380685;Jun - Aug;1;LGC
000076380744;Jun - Aug;1;LGC
000076380751;Jun - Aug;1;LGC
000076380828;Jun - Aug;1;LGC
000076380842;Jun - Aug;1;LGC
000076380850;Jun - Aug;1;LGC
000076380997;Jun - Aug;1;LGC
000076381014;Jun - Aug;1;LGC
000076381039;Jun - Aug;1;LGC
000076381053;Jun - Aug;1;LGC
000076381176;Jun - Aug;1;LGC
000076381235;Jun - Aug;1;LGC
000076381242;Jun - Aug;1;LGC
000076381319;Jun - Aug;1;LGC
000076381340;Jun - Aug;1;LGC
000076381488;Jun - Aug;1;LGC
000076381495;Jun - Aug;1;LGC
000076381530;Jun - Aug;1;LGC
000076381554;Jun - Aug;1;LGC
000076381579;Jun - Aug;1;LGC
000076381660;Jun - Aug;1;LGC
000076381768;Jun - Aug;1;LGC
000076381790;Jun - Aug;1;LGC
000076381971;Jun - Aug;1;LGC
000076382006;Jun - Aug;1;LGC
000076382020;Jun - Aug;1;LGC
000076382077;Jun - Aug;1;LGC
000076382136;Jun - Aug;1;LGC
000076382150;Jun - Aug;1;LGC
000076382168;Jun - Aug;1;LGC
000076382190;Jun - Aug;1;LGC
000076382318;Jun - Aug;1;LGC
000076382514;Jun - Aug;1;LGC
000076382546;Jun - Aug;1;LGC
000076382585;Jun - Aug;1;LGC
000076382669;Jun - Aug;1;LGC
000076382703;Jun - Aug;1;LGC
000076382728;Jun - Aug;1;LGC
000076382742;Jun - Aug;1;LGC
000076382750;Jun - Aug;1;LGC
000076382858;Jun - Aug;1;LGC
000076382956;Jun - Aug;1;LGC
000076383076;Jun - Aug;1;LGC
000076383090;Jun - Aug;1;LGC
000076383103;Jun - Aug;1;LGC
000076383181;Jun - Aug;1;LGC
000076383356;Jun - Aug;1;LGC
000076383363;Jun - Aug;1;LGC
000076383395;Jun - Aug;1;LGC
000076383430;Jun - Aug;1;LGC
000076383552;Jun - Aug;1;LGC
000076383577;Jun - Aug;1;LGC
000076383584;Jun - Aug;1;LGC
000076383668;Jun - Aug;1;LGC
000076383702;Jun - Aug;1;LGC
000076383759;Jun - Aug;1;LGC
000076383798;Jun - Aug;1;LGC
000076383832;Jun - Aug;1;LGC
000076383896;Jun - Aug;1;LGC
000076383930;Jun - Aug;1;LGC
000076383948;Jun - Aug;1;LGC
000076384036;Jun - Aug;1;LGC
000076384068;Jun - Aug;1;LGC
000076384110;Jun - Aug;1;LGC
000076384134;Jun - Aug;1;LGC
000076384166;Jun - Aug;1;LGC
000076384180;Jun - Aug;1;LGC
000076384289;Jun - Aug;1;LGC
000076384296;Jun - Aug;1;LGC
000076384348;Jun - Aug;1;LGC
000076384355;Jun - Aug;1;LGC
000076384387;Jun - Aug;1;LGC
000076384394;Jun - Aug;1;LGC
000076384421;Jun - Aug;1;LGC
000076384520;Jun - Aug;1;LGC
000076384551;Jun - Aug;1;LGC
000076384569;Jun - Aug;1;LGC
000076384674;Jun - Aug;1;LGC
000076384719;Jun - Aug;1;LGC
000076384772;Jun - Aug;1;LGC
000076384800;Jun - Aug;1;LGC
000076384824;Jun - Aug;1;LGC
000076384831;Jun - Aug;1;LGC
000076384888;Jun - Aug;1;LGC
000076384915;Jun - Aug;1;LGC
000076385101;Jun - Aug;1;LGC
000076385126;Jun - Aug;1;LGC
000076385158;Jun - Aug;1;LGC
000076385180;Jun - Aug;1;LGC
000076385263;Jun - Aug;1;LGC
000076385308;Jun - Aug;1;LGC
000076385406;Jun - Aug;1;LGC
000076385413;Jun - Aug;1;LGC
000076385438;Jun - Aug;1;LGC
000076385477;Jun - Aug;1;LGC
000076385504;Jun - Aug;1;LGC
000076385641;Jun - Aug;1;LGC
000076385914;Jun - Aug;1;LGC
000076385978;Jun - Aug;1;LGC
000076386002;Jun - Aug;1;LGC
000076386027;Jun - Aug;1;LGC
000076386066;Jun - Aug;1;LGC
000076386073;Jun - Aug;1;LGC
000076386307;Jun - Aug;1;LGC
000076386385;Jun - Aug;1;LGC
000076386550;Jun - Aug;1;LGC
000076386658;Jun - Aug;1;LGC
000076386830;Jun - Aug;1;LGC
000076386913;Jun - Aug;1;LGC
000076386952;Jun - Aug;1;LGC
000076387033;Jun - Aug;1;LGC
000076387188;Jun - Aug;1;LGC
000076387208;Jun - Aug;1;LGC
000076387293;Jun - Aug;1;LGC
000076387443;Jun - Aug;1;LGC
000076387527;Jun - Aug;1;LGC
000076387625;Jun - Aug;1;LGC
000076387657;Jun - Aug;1;LGC
000076387748;Jun - Aug;1;LGC
000076387755;Jun - Aug;1;LGC
000076387885;Jun - Aug;1;LGC
000076387892;Jun - Aug;1;LGC
000076387944;Jun - Aug;1;LGC
000076387951;Jun - Aug;1;LGC
000076388064;Jun - Aug;1;LGC
000076388170;Jun - Aug;1;LGC
000076388278;Jun - Aug;1;LGC
000076388285;Jun - Aug;1;LGC
000076388337;Jun - Aug;1;LGC
000076388383;Jun - Aug;1;LGC
000076388410;Jun - Aug;1;LGC
000076388442;Jun - Aug;1;LGC
000076388474;Jun - Aug;1;LGC
000076388501;Jun - Aug;1;LGC
000076388670;Jun - Aug;1;LGC
000076388754;Jun - Aug;1;LGC
000076388761;Jun - Aug;1;LGC
000076388779;Jun - Aug;1;LGC
000076388852;Jun - Aug;1;LGC
000076388860;Jun - Aug;1;LGC
000076389108;Jun - Aug;1;LGC
000076389115;Jun - Aug;1;LGC
000076389213;Jun - Aug;1;LGC
000076389260;Jun - Aug;1;LGC
000076389336;Jun - Aug;1;LGC
000076389648;Jun - Aug;1;LGC
000076389670;Jun - Aug;1;LGC
000076389694;Jun - Aug;1;LGC
000076389753;Jun - Aug;1;LGC
000076389805;Jun - Aug;1;LGC
000076389903;Jun - Aug;1;LGC
000076389928;Jun - Aug;1;LGC
000076390272;Jun - Aug;1;LGC
000076390324;Jun - Aug;1;LGC
000076390331;Jun - Aug;1;LGC
000076390349;Jun - Aug;1;LGC
000076390415;Jun - Aug;1;LGC
000076390447;Jun - Aug;1;LGC
000076390611;Jun - Aug;1;LGC
000076390629;Jun - Aug;1;LGC
000076390682;Jun - Aug;1;LGC
000076390734;Jun - Aug;1;LGC
000076390759;Jun - Aug;1;LGC
000076390798;Jun - Aug;1;LGC
000076390800;Jun - Aug;1;LGC
000076390970;Jun - Aug;1;LGC
000076391004;Jun - Aug;1;LGC
000076391082;Jun - Aug;1;LGC
000076391166;Jun - Aug;1;LGC
000076391348;Jun - Aug;1;LGC
000076391407;Jun - Aug;1;LGC
000076391421;Jun - Aug;1;LGC
000076391453;Jun - Aug;1;LGC
000076391460;Jun - Aug;1;LGC
000076391520;Jun - Aug;1;LGC
000076391583;Jun - Aug;1;LGC
000076391635;Jun - Aug;1;LGC
000076391642;Jun - Aug;1;LGC
000076391650;Jun - Aug;1;LGC
000076391701;Jun - Aug;1;LGC
000076391758;Jun - Aug;1;LGC
000076391772;Jun - Aug;1;LGC
000076391824;Jun - Aug;1;LGC
000076391831;Jun - Aug;1;LGC
000076391922;Apeal;1;LGC
000076391954;Jun - Aug;1;LGC
000076391961;Jun - Aug;1;LGC
000076391986;Jun - Aug;1;LGC
000076392010;Jun - Aug;1;LGC
000076392067;Jun - Aug;1;LGC
000076392200;Jun - Aug;1;LGC
000076392231;Jun - Aug;1;LGC
000076392249;Jun - Aug;1;LGC
000076392295;Jun - Aug;1;LGC
000076392308;Jun - Aug;1;LGC
000076392361;Jun - Aug;1;LGC
000076392740;Jun - Aug;1;LGC
000076392757;Jun - Aug;1;LGC
000076392764;Jun - Aug;1;LGC
000076392855;Jun - Aug;1;LGC
000076392960;Jun - Aug;1;LGC
000076393027;Jun - Aug;1;LGC
000076393059;Jun - Aug;1;LGC
000076393098;Jun - Aug;1;LGC
000076393216;Jun - Aug;1;LGC
000076393307;Jun - Aug;1;LGC
000076393469;Jun - Aug;1;LGC
000076393483;Jun - Aug;1;LGC
000076393490;Jun - Aug;1;LGC
000076393581;Jun - Aug;1;LGC
000076393815;Jun - Aug;1;LGC
000076393830;Jun - Aug;1;LGC
000076393960;Jun - Aug;1;LGC
000076393991;Jun - Aug;1;LGC
000076394033;Jun - Aug;1;LGC
000076394040;Jun - Aug;1;LGC
000076394124;Jun - Aug;1;LGC
000076394149;Jun - Aug;1;LGC
000076394156;Jun - Aug;1;LGC
000076394163;Jun - Aug;1;LGC
000076394208;Jun - Aug;1;LGC
000076394215;Jun - Aug;1;LGC
000076394247;Jun - Aug;1;LGC
000076394306;Jun - Aug;1;LGC
000076394313;Jun - Aug;1;LGC
000076394320;Jun - Aug;1;LGC
000076394338;Jun - Aug;1;LGC
000076394352;Jun - Aug;1;LGC
000076394377;Jun - Aug;1;LGC
000076394391;Jun - Aug;1;LGC
000076394429;Jun - Aug;1;LGC
000076394490;Jun - Aug;1;LGC
000076394510;Jun - Aug;1;LGC
000076394625;Jun - Aug;1;LGC
000076394640;Jun - Aug;1;LGC
000076394689;Jun - Aug;1;LGC
000076394709;Jun - Aug;1;LGC
000076394716;Jun - Aug;1;LGC
000076394723;Jun - Aug;1;LGC
000076394794;Jun - Aug;1;LGC
000076394807;Jun - Aug;1;LGC
000076394839;Jun - Aug;1;LGC
000076394846;Jun - Aug;1;LGC
000076394860;Jun - Aug;1;LGC
000076394878;Jun - Aug;1;LGC
000076394969;Jun - Aug;1;LGC
000076394976;Jun - Aug;1;LGC
000076394983;Jun - Aug;1;LGC
000076395000;Jun - Aug;1;LGC
000076395018;Jun - Aug;1;LGC
000076395032;Jun - Aug;1;LGC
000076395123;Jun - Aug;1;LGC
000076395148;Jun - Aug;1;LGC
000076395214;Jun - Aug;1;LGC
000076395260;Jun - Aug;1;LGC
000076395278;Jun - Aug;1;LGC
000076395312;Jun - Aug;1;LGC
000076395369;Jun - Aug;1;LGC
000076395376;Jun - Aug;1;LGC
000076395390;Jun - Aug;1;LGC
000076395403;Jun - Aug;1;LGC
000076447305;Jun - Aug;1;LGC
000076448410;Jun - Aug;1;LGC
000076461975;Jun - Aug;1;LGC
000076461982;Jun - Aug;1;LGC
000076469939;Jun - Aug;1;LGC
000076498318;Jun - Aug;1;LGC
000076509250;Jun - Aug;1;LGC
000076509712;Jun - Aug;1;LGC
000076522220;Jun - Aug;1;LGC
000076541166;Jun - Aug;1;LGC
000076591278;Jun - Aug;1;LGC
000076604481;Jun - Aug;1;LGC
000076614418;Jun - Aug;1;LGC
000076617020;Jun - Aug;1;LGC
000076617538;Jun - Aug;1;LGC
000076620335;Jun - Aug;1;LGC
000076625800;Apeal;1;LGC
000076627034;Jun - Aug;1;LGC
000076637284;Jun - Aug;1;LGC
000076638458;Jun - Aug;1;LGC
000076638654;Jun - Aug;1;LGC
000076654299;Jun - Aug;1;LGC
000076658627;Jun - Aug;1;LGC
000076666437;Jun - Aug;1;LGC
000076667632;Jun - Aug;1;LGC
000076667716;Jun - Aug;1;LGC
000076669154;Jun - Aug;1;LGC
000076669161;Jun - Aug;1;LGC
000076671232;Jun - Aug;1;LGC
000076671240;Jun - Aug;1;LGC
000076672308;Jun - Aug;1;LGC
000076672315;Jun - Aug;1;LGC
000076672322;Jun - Aug;1;LGC
000076677426;Jun - Aug;1;LGC
000076686495;Jun - Aug;1;LGC
000076688199;Jun - Aug;1;LGC
000076688201;Jun - Aug;1;LGC
000076688219;Jun - Aug;1;LGC
000076693235;Jun - Aug;1;LGC
000076698633;Jun - Aug;1;LGC
000076698665;Jun - Aug;1;LGC
000076699247;Jun - Aug;1;LGC
000076704615;Jun - Aug;1;LGC
000076705243;Jun - Aug;1;LGC
000076705250;Jun - Aug;1;LGC
000076705268;Jun - Aug;1;LGC
000076708560;Jun - Aug;1;LGC
000076708577;Jun - Aug;1;LGC
000076708584;Jun - Aug;1;LGC
000076708591;Jun - Aug;1;LGC
000076737015;Jun - Aug;1;LGC
000076740885;Jun - Aug;1;LGC
000076740905;Jun - Aug;1;LGC
000076740920;Jun - Aug;1;LGC
000076740937;Jun - Aug;1;LGC
000076740951;Jun - Aug;1;LGC
000076740969;Jun - Aug;1;LGC
000076749119;Jun - Aug;1;LGC
000076750875;Jun - Aug;1;LGC
000076752281;Jun - Aug;1;LGC
000076755414;Jun - Aug;1;LGC
000076755421;Jun - Aug;1;LGC
000076761331;Jun - Aug;1;LGC
000076762439;Jun - Aug;1;LGC
000076764700;Jun - Aug;1;LGC
000076764717;Jun - Aug;1;LGC
000076764977;Jun - Aug;1;LGC
000076772033;Jun - Aug;1;LGC
000076775927;Jun - Aug;1;LGC
000076775966;Jun - Aug;1;LGC
000076786832;Jun - Aug;1;LGC
000076788659;Jun - Aug;1;LGC
000076905387;Apeal;1;LGC
000077125763;Apeal;1;LGC
000077125847;Apeal;1;LGC
000077170590;Jun - Aug;1;LGC
000077234374;Apeal;1;LGC
000077282210;Apeal;1;LGC
000077282267;Apeal;1;LGC
000077297851;Apeal;1;LGC
000077309747;Apeal;1;LGC
000077360073;Apeal;1;LGC
000077391796;Apeal;1;LGC
000077397022;Apeal;1;LGC
000077415721;Apeal;1;LGC
000077418530;Apeal;1;LGC
000077435370;Apeal;1;LGC
000077480520;Apeal;1;LGC
000077507791;Apeal;1;LGC
000077513792;Apeal;1;LGC
000077520402;Apeal;1;LGC
000077524052;Apeal;1;LGC
000077555729;Apeal;1;LGC
000077559445;Apeal;1;LGC
000077571349;Apeal;1;LGC
000077579653;Oct - Nov;1;LGC
000077579958;Oct - Nov;1;LGC
000077580673;Oct - Nov;1;LGC
000077580823;Oct - Nov;1;LGC
000077582097;Oct - Nov;1;LGC
000077582664;Oct - Nov;1;LGC
000077582969;Oct - Nov;1;LGC
000077584390;Oct - Nov;1;LGC
000077585062;Oct - Nov;1;LGC
000077586418;Oct - Nov;1;LGC
000077587606;Oct - Nov;1;LGC
000077587841;Oct - Nov;1;LGC
000077588826;Oct - Nov;1;LGC
000077589395;Oct - Nov;1;LGC
000077590320;Oct - Nov;1;LGC
000077590428;Oct - Nov;1;LGC
000077590852;Oct - Nov;1;LGC
000077590891;Oct - Nov;1;LGC
000077592121;Oct - Nov;1;LGC
000077593184;Oct - Nov;1;LGC
000077594508;Oct - Nov;1;LGC
000077594898;Oct - Nov;1;LGC
000077596240;Oct - Nov;1;LGC
000077596734;Oct - Nov;1;LGC
000077598511;Oct - Nov;1;LGC
000077599550;Oct - Nov;1;LGC
000077600406;Oct - Nov;1;LGC
000077600700;Oct - Nov;1;LGC
000077601378;Oct - Nov;1;LGC
000077601991;Oct - Nov;1;LGC
000077602527;Oct - Nov;1;LGC
000077602937;Oct - Nov;1;LGC
000077603435;Oct - Nov;1;LGC
000077604277;Oct - Nov;1;LGC
000077604329;Oct - Nov;1;LGC
000077604812;Oct - Nov;1;LGC
000077605146;Oct - Nov;1;LGC
000077605875;Oct - Nov;1;LGC
000077606828;Oct - Nov;1;LGC
000077606958;Oct - Nov;1;LGC
000077607007;Oct - Nov;1;LGC
000077607242;Oct - Nov;1;LGC
000077608060;Oct - Nov;1;LGC
000077608651;Oct - Nov;1;LGC
000077608683;Oct - Nov;1;LGC
000077609272;Oct - Nov;1;LGC
000077609395;Oct - Nov;1;LGC
000077609584;Oct - Nov;1;LGC
000077609962;Oct - Nov;1;LGC
000077610064;Oct - Nov;1;LGC
000077610312;Oct - Nov;1;LGC
000077613380;Oct - Nov;1;LGC
000077614112;Oct - Nov;1;LGC
000077614827;Oct - Nov;1;LGC
000077615150;Oct - Nov;1;LGC
000077615585;Oct - Nov;1;LGC
000077615620;Oct - Nov;1;LGC
000077615880;Oct - Nov;1;LGC
000077616090;Oct - Nov;1;LGC
000077616199;Oct - Nov;1;LGC
000077616370;Oct - Nov;1;LGC
000077616584;Oct - Nov;1;LGC
000077616710;Oct - Nov;1;LGC
000077616818;Oct - Nov;1;LGC
000077616864;Oct - Nov;1;LGC
000077616970;Oct - Nov;1;LGC
000077617050;Oct - Nov;1;LGC
000077617110;Oct - Nov;1;LGC
000077617141;Oct - Nov;1;LGC
000077617218;Oct - Nov;1;LGC
000077617316;Oct - Nov;1;LGC
000077617362;Oct - Nov;1;LGC
000077617831;Oct - Nov;1;LGC
000077618081;Oct - Nov;1;LGC
000077618491;Oct - Nov;1;LGC
000077619059;Oct - Nov;1;LGC
000077620548;Oct - Nov;1;LGC
000077621039;Oct - Nov;1;LGC
000077621228;Oct - Nov;1;LGC
000077621677;Oct - Nov;1;LGC
000077621932;Oct - Nov;1;LGC
000077621940;Oct - Nov;1;LGC
000077621971;Oct - Nov;1;LGC
000077622182;Oct - Nov;1;LGC
000077623110;Oct - Nov;1;LGC
000077623832;Oct - Nov;1;LGC
000077624198;Oct - Nov;1;LGC
000077624370;Oct - Nov;1;LGC
000077624797;Oct - Nov;1;LGC
000077625816;Oct - Nov;1;LGC
000077625862;Oct - Nov;1;LGC
000077625946;Oct - Nov;1;LGC
000077625985;Oct - Nov;1;LGC
000077626270;Oct - Nov;1;LGC
000077627100;Oct - Nov;1;LGC
000077628904;Oct - Nov;1;LGC
000077629343;Oct - Nov;1;LGC
000077630181;Oct - Nov;1;LGC
000077630233;Oct - Nov;1;LGC
000077630513;Oct - Nov;1;LGC
000077631159;Oct - Nov;1;LGC
000077631362;Oct - Nov;1;LGC
000077631370;Oct - Nov;1;LGC
000077631394;Oct - Nov;1;LGC
000077631421;Oct - Nov;1;LGC
000077631576;Oct - Nov;1;LGC
000077631590;Oct - Nov;1;LGC
000077631603;Oct - Nov;1;LGC
000077631772;Oct - Nov;1;LGC
000077631915;Oct - Nov;1;LGC
000077632028;Oct - Nov;1;LGC
000077632119;Oct - Nov;1;LGC
000077632445;Oct - Nov;1;LGC
000077632460;Oct - Nov;1;LGC
000077632946;Oct - Nov;1;LGC
000077633665;Oct - Nov;1;LGC
000077633830;Oct - Nov;1;LGC
000077634163;Oct - Nov;1;LGC
000077634951;Oct - Nov;1;LGC
000077635670;Oct - Nov;1;LGC
000077635761;Oct - Nov;1;LGC
000077635786;Oct - Nov;1;LGC
000077636571;Oct - Nov;1;LGC
000077636890;Oct - Nov;1;LGC
000077636981;Oct - Nov;1;LGC
000077638327;Oct - Nov;1;LGC
000077638440;Oct - Nov;1;LGC
000077638874;Oct - Nov;1;LGC
000077638940;Oct - Nov;1;LGC
000077640010;Oct - Nov;1;LGC
000077640346;Oct - Nov;1;LGC
000077640444;Oct - Nov;1;LGC
000077640952;Oct - Nov;1;LGC
000077641131;Oct - Nov;1;LGC
000077644094;Oct - Nov;1;LGC
000077644269;Oct - Nov;1;LGC
000077644480;Oct - Nov;1;LGC
000077644524;Oct - Nov;1;LGC
000077644941;Oct - Nov;1;LGC
000077644959;Oct - Nov;1;LGC
000077645008;Oct - Nov;1;LGC
000077645030;Oct - Nov;1;LGC
000077645359;Oct - Nov;1;LGC
000077645380;Oct - Nov;1;LGC
000077645570;Oct - Nov;1;LGC
000077645769;Oct - Nov;1;LGC
000077645933;Oct - Nov;1;LGC
000077645958;Oct - Nov;1;LGC
000077646151;Oct - Nov;1;LGC
000077646431;Oct - Nov;1;LGC
000077646449;Oct - Nov;1;LGC
000077646918;Oct - Nov;1;LGC
000077647143;Oct - Nov;1;LGC
000077647300;Oct - Nov;1;LGC
000077647637;Oct - Nov;1;LGC
000077647774;Oct - Nov;1;LGC
000077647799;Oct - Nov;1;LGC
000077647840;Oct - Nov;1;LGC
000077647858;Oct - Nov;1;LGC
000077647917;Oct - Nov;1;LGC
000077647949;Oct - Nov;1;LGC
000077648069;Oct - Nov;1;LGC
000077648300;Oct - Nov;1;LGC
000077648356;Oct - Nov;1;LGC
000077648370;Oct - Nov;1;LGC
000077648430;Oct - Nov;1;LGC
000077648538;Oct - Nov;1;LGC
000077648650;Oct - Nov;1;LGC
000077648690;Oct - Nov;1;LGC
000077648727;Oct - Nov;1;LGC
000077649090;Oct - Nov;1;LGC
000077649180;Oct - Nov;1;LGC
000077650778;Oct - Nov;1;LGC
000077651350;Oct - Nov;1;LGC
000077653301;Oct - Nov;1;LGC
000077653900;Oct - Nov;1;LGC
000077654077;Oct - Nov;1;LGC
000077654190;Oct - Nov;1;LGC
000077654494;Oct - Nov;1;LGC
000077654774;Oct - Nov;1;LGC
000077655258;Oct - Nov;1;LGC
000077655962;Oct - Nov;1;LGC
000077657158;Oct - Nov;1;LGC
000077657438;Oct - Nov;1;LGC
000077658223;Oct - Nov;1;LGC
000077658510;Oct - Nov;1;LGC
000077658542;Oct - Nov;1;LGC
000077658581;Oct - Nov;1;LGC
000077659770;Oct - Nov;1;LGC
000077661409;Oct - Nov;1;LGC
000077662128;Oct - Nov;1;LGC
000077663180;Oct - Nov;1;LGC
000077663394;Oct - Nov;1;LGC
000077663414;Oct - Nov;1;LGC
000077663674;Oct - Nov;1;LGC
000077664035;Oct - Nov;1;LGC
000077664067;Oct - Nov;1;LGC
000077664263;Oct - Nov;1;LGC
000077665412;Oct - Nov;1;LGC
000077666072;Oct - Nov;1;LGC
000077666320;Oct - Nov;1;LGC
000077666770;Oct - Nov;1;LGC
000077666892;Oct - Nov;1;LGC
000077667519;Oct - Nov;1;LGC
000077667600;Oct - Nov;1;LGC
000077667649;Oct - Nov;1;LGC
000077667656;Oct - Nov;1;LGC
000077667806;Oct - Nov;1;LGC
000077668024;Oct - Nov;1;LGC
000077668525;Oct - Nov;1;LGC
000077668623;Oct - Nov;1;LGC
000077668648;Oct - Nov;1;LGC
000077669269;Oct - Nov;1;LGC
000077669752;Oct - Nov;1;LGC
000077670240;Oct - Nov;1;LGC
000077671035;Oct - Nov;1;LGC
000077671119;Oct - Nov;1;LGC
000077671126;Oct - Nov;1;LGC
000077671256;Oct - Nov;1;LGC
000077672665;Oct - Nov;1;LGC
000077673065;Oct - Nov;1;LGC
000077673254;Oct - Nov;1;LGC
000077673345;Oct - Nov;1;LGC
000077673951;Oct - Nov;1;LGC
000077675049;Oct - Nov;1;LGC
000077675213;Oct - Nov;1;LGC
000077675402;Oct - Nov;1;LGC
000077675869;Oct - Nov;1;LGC
000077675935;Oct - Nov;1;LGC
000077675999;Oct - Nov;1;LGC
000077676087;Oct - Nov;1;LGC
000077676220;Oct - Nov;1;LGC
000077676777;Oct - Nov;1;LGC
000077677660;Oct - Nov;1;LGC
000077678729;Oct - Nov;1;LGC
000077679371;Oct - Nov;1;LGC
000077680384;Oct - Nov;1;LGC
000077680762;Oct - Nov;1;LGC
000077680853;Oct - Nov;1;LGC
000077680944;Oct - Nov;1;LGC
000077681018;Oct - Nov;1;LGC
000077681526;Oct - Nov;1;LGC
000077681793;Oct - Nov;1;LGC
000077681820;Oct - Nov;1;LGC
000077681845;Oct - Nov;1;LGC
000077682245;Oct - Nov;1;LGC
000077682883;Oct - Nov;1;LGC
000077683212;Oct - Nov;1;LGC
000077683465;Oct - Nov;1;LGC
000077683693;Oct - Nov;1;LGC
000077683791;Oct - Nov;1;LGC
000077684236;Oct - Nov;1;LGC
000077684530;Oct - Nov;1;LGC
000077684790;Oct - Nov;1;LGC
000077685547;Oct - Nov;1;LGC
000077685593;Oct - Nov;1;LGC
000077685775;Oct - Nov;1;LGC
000077686340;Oct - Nov;1;LGC
000077686683;Oct - Nov;1;LGC
000077687037;Oct - Nov;1;LGC
000077687199;Oct - Nov;1;LGC
000077687265;Oct - Nov;1;LGC
000077687363;Oct - Nov;1;LGC
000077687923;Oct - Nov;1;LGC
000077688110;Oct - Nov;1;LGC
000077688173;Oct - Nov;1;LGC
000077688986;Oct - Nov;1;LGC
000077689249;Oct - Nov;1;LGC
000077689960;Oct - Nov;1;LGC
000077690009;Oct - Nov;1;LGC
000077690465;Oct - Nov;1;LGC
000077690497;Oct - Nov;1;LGC
000077690563;Oct - Nov;1;LGC
000077690843;Oct - Nov;1;LGC
000077691302;Oct - Nov;1;LGC
000077691373;Oct - Nov;1;LGC
000077691457;Oct - Nov;1;LGC
000077692120;Oct - Nov;1;LGC
000077692250;Oct - Nov;1;LGC
000077692554;Oct - Nov;1;LGC
000077692579;Oct - Nov;1;LGC
000077692743;Oct - Nov;1;LGC
000077693129;Oct - Nov;1;LGC
000077693455;Oct - Nov;1;LGC
000077693494;Oct - Nov;1;LGC
000077693514;Oct - Nov;1;LGC
000077693767;Oct - Nov;1;LGC
000077693872;Oct - Nov;1;LGC
